"pathwayID","overlap","n","description","memo","Pval","fold"
"439",1,"28","Positive regulation of receptor internalization "," http://amigo.geneontology.org/amigo/term/GO:0002092",0.588560749729916,1.16947565543071
"4391",2,"25","Negative regulation of interleukin-1 beta production "," http://amigo.geneontology.org/amigo/term/GO:0032691",0.182165175851715,2.55158324821246
"4392",3,"32","Negative regulation of interleukin-1 production "," http://amigo.geneontology.org/amigo/term/GO:0032692",0.0861277220701354,2.80674157303371
"4394",1,"18","Negative regulation of interleukin-12 production "," http://amigo.geneontology.org/amigo/term/GO:0032695",0.556918413783459,1.27579162410623
"4396",1,"17","Negative regulation of interleukin-17 production "," http://amigo.geneontology.org/amigo/term/GO:0032700",0.446678601078479,1.75421348314607
"4398",1,"25","Negative regulation of interleukin-2 production "," http://amigo.geneontology.org/amigo/term/GO:0032703",0.588560749729916,1.16947565543071
"4399",1,"2","Negative regulation of interleukin-23 production "," http://amigo.geneontology.org/amigo/term/GO:0032707",0.137449699499339,7.01685393258427
"44",1,"45","Spliceosomal complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0000245",0.556918413783459,1.27579162410623
"440",1,"23","Auditory receptor cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0002093",0.256052708554122,3.50842696629213
"4402",4,"46","Negative regulation of interleukin-6 production "," http://amigo.geneontology.org/amigo/term/GO:0032715",0.0979223632174854,2.24539325842697
"4403",2,"15","Negative regulation of interleukin-8 production "," http://amigo.geneontology.org/amigo/term/GO:0032717",0.0275901372755083,7.01685393258427
"4404",3,"59","Negative regulation of tumor necrosis factor production "," http://amigo.geneontology.org/amigo/term/GO:0032720",0.242198205385634,1.75421348314607
"4405",4,"67","Positive regulation of chemokine production "," http://amigo.geneontology.org/amigo/term/GO:0032722",0.0979223632174854,2.24539325842697
"4406",1,"11","Positive regulation of granulocyte macrophage colony-stimulating factor production "," http://amigo.geneontology.org/amigo/term/GO:0032725",0.256052708554122,3.50842696629213
"4407",2,"22","Positive regulation of interferon-alpha production "," http://amigo.geneontology.org/amigo/term/GO:0032727",0.106540603209174,3.50842696629213
"4408",2,"38","Positive regulation of interferon-beta production "," http://amigo.geneontology.org/amigo/term/GO:0032728",0.317446354668042,1.75421348314607
"4409",4,"72","Positive regulation of interferon-gamma production "," http://amigo.geneontology.org/amigo/term/GO:0032729",0.190536124901657,1.75421348314607
"4411",2,"56","Positive regulation of interleukin-1 beta production "," http://amigo.geneontology.org/amigo/term/GO:0032731",0.518523123436496,1.16947565543071
"4412",2,"67","Positive regulation of interleukin-1 production "," http://amigo.geneontology.org/amigo/term/GO:0032732",0.603403792399262,1.0024077046549
"4413",1,"41","Positive regulation of interleukin-10 production "," http://amigo.geneontology.org/amigo/term/GO:0032733",0.645244082122132,1.0024077046549
"4414",5,"36","Positive regulation of interleukin-12 production "," http://amigo.geneontology.org/amigo/term/GO:0032735",0.00142482590785114,5.39757994814175
"4415",1,"16","Positive regulation of interleukin-13 production "," http://amigo.geneontology.org/amigo/term/GO:0032736",0.404161351344816,2.00481540930979
"4418",1,"31","Positive regulation of interleukin-2 production "," http://amigo.geneontology.org/amigo/term/GO:0032743",0.645244082122132,1.0024077046549
"4424",4,"103","Positive regulation of interleukin-6 production "," http://amigo.geneontology.org/amigo/term/GO:0032755",0.220883136912909,1.65102445472571
"4425",7,"59","Positive regulation of interleukin-8 production "," http://amigo.geneontology.org/amigo/term/GO:0032757",0.00105261628942618,4.09316479400749
"4427",5,"101","Positive regulation of tumor necrosis factor production "," http://amigo.geneontology.org/amigo/term/GO:0032760",0.201435630369763,1.59473953013279
"4432",1,"48","Regulation of monooxygenase activity "," http://amigo.geneontology.org/amigo/term/GO:0032768",0.772678571803303,0.701685393258427
"4434",1,"31","Positive regulation of monooxygenase activity "," http://amigo.geneontology.org/amigo/term/GO:0032770",0.670593963046364,0.935580524344569
"4437",48,"3477","RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032774",0.992671297821464,0.749296971666396
"4440",2,"13","Negative regulation of ATPase activity "," http://amigo.geneontology.org/amigo/term/GO:0032780",0.106540603209174,3.50842696629213
"4446",21,"610","Monocarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032787",0.049656543782164,1.45894982756703
"4452",1,"2","Uropod organization "," http://amigo.geneontology.org/amigo/term/GO:0032796",0.0712570056044836,14.0337078651685
"4453",1,"6","Low-density lipoprotein receptor particle metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032799",0.30910664199858,2.80674157303371
"4454",1,"29","Receptor catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032801",0.617949267606351,1.07951598962835
"4455",1,"6","Low-density lipoprotein particle receptor catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032802",0.30910664199858,2.80674157303371
"4456",1,"6","Regulation of low-density lipoprotein particle receptor catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032803",0.30910664199858,2.80674157303371
"4461",1,"42","Regulation of natural killer cell activation "," http://amigo.geneontology.org/amigo/term/GO:0032814",0.694137136938252,0.877106741573034
"4463",1,"26","Positive regulation of natural killer cell activation "," http://amigo.geneontology.org/amigo/term/GO:0032816",0.486169863712012,1.55930087390762
"4466",1,"19","Regulation of natural killer cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0032823",0.486169863712012,1.55930087390762
"4468",1,"12","Positive regulation of natural killer cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0032825",0.30910664199858,2.80674157303371
"4473",2,"69","Glomerulus development "," http://amigo.geneontology.org/amigo/term/GO:0032835",0.583288526766009,1.03953391593841
"4474",1,"10","Glomerular basement membrane development "," http://amigo.geneontology.org/amigo/term/GO:0032836",0.198937065734469,4.67790262172285
"4477",6,"279","Response to insulin "," http://amigo.geneontology.org/amigo/term/GO:0032868",0.670031200842366,0.895768587138417
"4478",6,"218","Cellular response to insulin stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032869",0.407784542506242,1.16947565543071
"4479",12,"594","Cellular response to hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032870",0.781197895192978,0.837833305383196
"448",1,"11","Retinoic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0002138",0.137449699499339,7.01685393258427
"4480",9,"179","Regulation of stress-activated MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0032872",0.0504138321783693,1.85740251156642
"4481",1,"45","Negative regulation of stress-activated MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0032873",0.617949267606351,1.07951598962835
"4482",7,"116","Positive regulation of stress-activated MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0032874",0.0515598127009674,2.04658239700375
"4485",2,"26","Regulation of establishment or maintenance of cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0032878",0.156049198649507,2.80674157303371
"4486",84,"2821","Regulation of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879",0.0451990893016255,1.18237859646355
"4487",31,"911","Regulation of protein localization "," http://amigo.geneontology.org/amigo/term/GO:0032880",0.0715173185183562,1.30644127273341
"4490",5,"256","Regulation of microtubule-based process "," http://amigo.geneontology.org/amigo/term/GO:0032886",0.734746708133491,0.825512227362855
"4492",3,"85","Regulation of organic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0032890",0.281738371361246,1.61927398444252
"4493",1,"31","Negative regulation of organic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0032891",0.588560749729916,1.16947565543071
"4494",3,"50","Positive regulation of organic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0032892",0.0725896730817617,3.00722311396469
"4513",1,"60","Circadian regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0032922",0.694137136938252,0.877106741573034
"4514",1,"43","Activin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0032924",0.556918413783459,1.27579162410623
"4515",1,"26","Regulation of activin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0032925",0.404161351344816,2.00481540930979
"4516",1,"12","Negative regulation of activin receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0032926",0.198937065734469,4.67790262172285
"4518",1,"25","Regulation of superoxide anion generation "," http://amigo.geneontology.org/amigo/term/GO:0032928",0.645244082122132,1.0024077046549
"4519",1,"5","Negative regulation of superoxide anion generation "," http://amigo.geneontology.org/amigo/term/GO:0032929",0.256052708554122,3.50842696629213
"4522",26,"857","Secretion by cell "," http://amigo.geneontology.org/amigo/term/GO:0032940",0.0613010186789199,1.36657829398645
"4523",1,"48","Secretion by tissue "," http://amigo.geneontology.org/amigo/term/GO:0032941",0.617949267606351,1.07951598962835
"4524",16,"310","Mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032943",0.0121983753334153,1.84048627739915
"4525",12,"222","Regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032944",0.0268852737479382,1.85059883936288
"4526",4,"87","Negative regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032945",0.317695176953879,1.40337078651685
"4527",6,"132","Positive regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032946",0.19507676930514,1.53094994892748
"4529",16,"361","Regulation of actin cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0032956",0.0837808725407448,1.44864081188837
"4535",2,"101","Collagen metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032963",0.801083590487859,0.684571115374075
"4536",2,"54","Collagen biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032964",0.471782083510637,1.27579162410623
"4537",1,"45","Regulation of collagen biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032965",0.736307972614259,0.779650436953808
"4539",1,"28","Positive regulation of collagen biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0032967",0.670593963046364,0.935580524344569
"4541",17,"407","Regulation of actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0032970",0.0844148804175724,1.42858104016686
"4547",9,"215","Protein-containing complex disassembly "," http://amigo.geneontology.org/amigo/term/GO:0032984",0.0891672133723001,1.66188645771733
"4550",11,"792","Cellular component morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032989",0.970942707386666,0.624982941363781
"4551",10,"704","Cell part morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032990",0.962961133255332,0.629314254043432
"4552",5,"234","Muscle cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0033002",0.770808740404528,0.788410554222952
"4553",1,"52","Regulation of mast cell activation "," http://amigo.geneontology.org/amigo/term/GO:0033003",0.736307972614259,0.779650436953808
"4556",1,"37","Regulation of mast cell activation involved in immune response "," http://amigo.geneontology.org/amigo/term/GO:0033006",0.588560749729916,1.16947565543071
"4559",3,"46","Tetrapyrrole metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033013",0.0385273012395698,3.82737487231869
"4560",2,"29","Tetrapyrrole biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0033014",0.130748500010217,3.11860174781523
"4561",1,"5","Tetrapyrrole catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033015",0.137449699499339,7.01685393258427
"4566",1,"36","Myeloid cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0033028",0.670593963046364,0.935580524344569
"4567",1,"8","Regulation of neutrophil apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0033029",0.198937065734469,4.67790262172285
"4569",1,"4","Positive regulation of neutrophil apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0033031",0.137449699499339,7.01685393258427
"4570",1,"32","Regulation of myeloid cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0033032",0.588560749729916,1.16947565543071
"4572",1,"8","Positive regulation of myeloid cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0033034",0.256052708554122,3.50842696629213
"4573",69,"2874","Macromolecule localization "," http://amigo.geneontology.org/amigo/term/GO:0033036",0.297953777791742,1.06409433263366
"4575",33,"1083","Regulation of organelle organization "," http://amigo.geneontology.org/amigo/term/GO:0033043",0.215036924386901,1.1520207949019
"4576",5,"177","Regulation of chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0033044",0.227668802255105,1.52540302882267
"4577",2,"67","Regulation of sister chromatid segregation "," http://amigo.geneontology.org/amigo/term/GO:0033045",0.290345749182892,1.87116104868914
"4578",2,"42","Negative regulation of sister chromatid segregation "," http://amigo.geneontology.org/amigo/term/GO:0033046",0.182165175851715,2.55158324821246
